settlings	NN	1	09269972	sediment that has settled at the bottom of a liquid
yellow lady-slipper	NN	1	12057211	maroon to purple-brown orchid with yellow lip; Europe, North America and Japan
leptoglossus	NN	1	02239934	leaf-footed bugs
fantasy	VB	1	01637368	indulge in fantasies; "he is fantasizing when he says he plans to start his own company"
throw in the towel	VB	1	01083044	give up in the face of defeat of lacking hope; admit defeat; "In the second round, the challenger gave up"
selar	NN	1	02580991	big-eyed scad
vittariaceae	NN	1	13179410	one of a number of families into which Polypodiaceae has been subdivided in some classification systems: genus Vittaria
territory	NN	1	08552138	a region marked off for administrative or other purposes
rocephin	NN	1	02989893	a parenteral cephalosporin (trade name Rocephin) used for severe infection of the lungs or throat or ears or urinary tract
law enforcement agency	NN	1	08348815	an agency responsible for insuring obedience to the laws
currant bush	NN	1	12805146	any of various deciduous shrubs of the genus Ribes bearing currants
genus eryngium	NN	1	12937822	large genus of decorative plants with thistlelike flower heads; cosmopolitan in distribution
surfriding	NN	1	00445055	the sport of riding a surfboard toward the shore on the crest of a wave
producer	NN	1	10292316	someone who manufactures something
sisyridae	NN	1	02267644	an arthropod family of the order Neuroptera that includes spongeflies
swash	NN	1	07344528	the movement or sound of water; "the swash of waves on the beach"
scaridae	NN	1	02610541	parrotfishes
reforestation	NN	1	00400449	the restoration (replanting) of a forest that had been reduced by fire or cutting
credits	NN	1	06489968	a list of acknowledgements of those who contributed to the creation of a film (usually run at the end of the film)
backbench	NN	1	02767956	any of the seats occupied by backbenchers in the House of Commons
caloosahatchee river	NN	1	09231361	a river in southern Florida that flows westerly to the Gulf of Mexico; forms the western end of the Cross-Florida Waterway
abandon	VB	1	02228031	forsake, leave behind; "We abandoned the old car in the empty parking lot"
flasher	NN	1	10070942	someone with a compulsive desire to expose the genitals
costume	NN	1	03113657	the attire worn in a play or at a fancy dress ball; "he won the prize for best costume"
mid-eighties	NN	1	15150870	the time of life between 80 and 90
family caeciliidae	NN	1	01655116	coextensive with the order Gymnophiona: legless amphibians
moonshiner	NN	1	09866922	someone who makes or sells illegal liquor
neuter	NN	1	06329313	a gender that refers chiefly (but not exclusively) to inanimate objects (neither masculine nor feminine)
burgrass	NN	1	12113657	a grass of the genus Cenchrus
verdun	NN	1	01298573	a battle in World War I (1916); in some of the bloodiest fighting in World War I the German offensive was stopped
genus drypis	NN	1	11809922	one species
toy with	VB	1	00711715	take into consideration, have in view; "He entertained the notion of moving to South America"
fighter pilot	NN	1	10087434	a military or naval pilot of fighter planes
gempylidae	NN	1	02621721	snake mackerels
emblazon	VB	1	01696648	decorate with colors; "color the walls with paint in warm tones"
midas	NN	1	09498497	(Greek legend) the greedy king of Phrygia who Dionysus gave the power to turn everything he touched into gold
gestational	JJ	1	02983097	of or relating to gestation
scad	NN	1	02580336	any of a number of fishes of the family Carangidae
president monroe	NN	1	11186042	5th President of the United States; author of the Monroe Doctrine (1758-1831)
pezophaps	NN	1	01811394	constituted by the extinct solitaire
gulf of mexico	NN	1	09298698	an arm of the Atlantic to the south of the United States and to the east of Mexico
high-level formatting	NN	1	06637149	(computer science) the format for the root directory and the file allocation tables and other basic configurations
frunze	NN	1	09020792	the capital of Kyrgyzstan (known as Frunze 1926-1991)
vena labialis	NN	1	05372125	veins draining the lips of the vulva
schizaeaceae	NN	1	12954978	small family of mainly tropical ferns
genus phacelia	NN	1	12836663	American herbs with usually pinnatifid leaves and blue or purple or white flowers in scorpioid cymes
embalm	VB	1	02226981	preserve a dead body
take a joke	VB	1	00669630	listen to a joke at one's own expense; "Can't you take a joke?"
marshalship	NN	1	00595032	the post of marshall
anapsid reptile	NN	1	01661592	primitive reptile having no opening in the temporal region of the skull; all extinct except turtles
oligochaeta	NN	1	01935012	earthworms
rid	VB	1	02350175	relieve from; "Rid the house of pests"
agglomerate	VB	1	01484714	form into one cluster
photographic	JJ	1	02838592	relating to photography or obtained by using photography; "photographic equipment"
current unit	NN	1	13633375	a measure of the amount of electric charge flowing past a circuit point at a specific time
hardness	NN	1	04937848	the property of being rigid and resistant to pressure; not easily scratched; measured on Mohs scale
genus boehmeria	NN	1	12392943	false nettle
muscular tissue	NN	1	05289057	animal tissue consisting predominantly of contractile cells
mill	NN	1	03316406	a plant consisting of one or more buildings with facilities for manufacturing
tibia vara	NN	1	05561834	a leg bowed outward at the knee (or below the knee)
treat	NN	1	07557165	something considered choice to eat
st. bruno	NN	1	10868980	(Roman Catholic Church) a French cleric (born in Germany) who founded the Carthusian order in 1084 (1032-1101)
warrior	NN	1	10768585	someone engaged in or experienced in warfare
successor	NN	1	10671736	a person who follows next in order; "he was President Lincoln's successor"
unload	VB	1	01489465	leave or unload; "unload the cargo"; "drop off the passengers at the hotel"
raconteur	NN	1	09793352	a person skilled in telling anecdotes
validate	VB	1	02478701	declare or make legally valid
genus eriodictyon	NN	1	12835578	small genus of evergreen shrubs of southwestern United States and Mexico
copperhead	NN	1	01754370	common coppery brown pit viper of upland eastern United States
slam dancing	NN	1	00527498	a form of dancing in which dancers slam into one another; normally performed to punk rock
strawberry saxifrage	NN	1	12794568	eastern Asiatic saxifrage with racemes of small red-and-white flowers; spreads by numerous creeping stolons
acculturative	JJ	1	03139749	of or relating to acculturation
perfect pitch	NN	1	05658106	the ability to identify the pitch of a tone
strayer	NN	1	10660729	someone who strays or falls behind
genus inga	NN	1	11761484	genus of tropical trees or shrubs
hop	NN	1	00120010	the act of hopping; jumping upward or forward (especially on one foot)
disadvantage	NN	1	05161614	the quality of having an inferior or less favorable position
lobe	NN	1	05493303	(anatomy) a somewhat rounded subdivision of a bodily organ or part; "ear lobe"
tribunal	NN	1	08329453	an assembly (including one or more judges) to conduct judicial business
bluebeard	NN	1	09590205	(fairytale) a monstrous villain who marries seven women; he kills the first six for disobedience
triplochiton scleroxcylon	NN	1	12201938	large west African tree having large palmately lobed leaves and axillary cymose panicles of small white flowers and one-winged seeds; yields soft white to pale yellow wood
stage dancing	NN	1	00528397	a show involving artistic dancing
executive officer	NN	1	10069869	the officer second in command
megachilidae	NN	1	02211099	leaf-cutting and mason bees
periwinkle plant derivative	NN	1	03917455	an antineoplastic drug used to treat some forms of cancer
us constitution	NN	1	06534132	the constitution written at the Constitutional Convention in Philadelphia in 1787 and subsequently ratified by the original thirteen states
slavey	NN	1	10607933	a female domestic servant who does all kinds of menial work
stinking bean trefoil	NN	1	12505752	shrub with trifoliate leaves and yellow flowers followed by backward curving seed pods; leaves foetid when crushed
vena gastrica	NN	1	05367735	one of several veins draining the stomach walls
taxidea	NN	1	02447591	in some classifications considered a genus of subfamily Melinae
hotness	NN	1	05016171	the presence of heat
wheelwork	NN	1	04576971	mechanical device including an arrangement of wheel in a machine (especially a train of gears)
lipfern	NN	1	13208705	any of various terrestrial ferns of the genus Cheilanthes; cosmopolitan in arid and semiarid temperate or tropical regions
genus crepis	NN	1	11959104	hawk's-beard; cosmopolitan in northern hemisphere
powerhouse	NN	1	10462429	a highly energetic and indefatigable person
islander	NN	1	10217436	an inhabitant of an island
mollycoddle	NN	1	10327583	a pampered darling; an effeminate man
pock	NN	1	14334511	a pustule in an eruptive disease
cannula	NN	1	02951170	a small flexible tube inserted into a body cavity for draining off fluid or introducing medication
colour supplement	NN	1	06596179	(British) a magazine that is printed in color and circulated with a newspaper (especially on weekends)
